id,id_alt,country,continent,geo_group,culture,epoch,group,comment,latitude,longitude,sex,site,site_detail,mt_hg,ychr_hg,ychr_snps,year_from,year_to,date_detail,bp,c14_lab_code,reference_name,reference_link,data_link,c14_sample_tag,c14_layer_tag,full_mt_tag,trusted_tag,avg_coverage,amtdb_version
I13173,none,Mongolia,Asia,"Khovd, Munkhkhairkhan sum, Ulaan goviin uzuur barrow 2",Mongolia_MBA_Munkhkhairkhan_2,Bronze Age,none,none,47.047374,91.839556,M,Mongolia_MBA_Munkhkhairkhan_2,none,H15b1,N-M231,none,1876 calBCE,1690 calBCE,"1876-1690 calBCE (3449±17 BP) [R_combine: (3460±20 BP, UCIAMS-226552, PSUG-5467); (3421±32 BP, OxA-X-2737-53); (3150±70 BP, Le-6936)]",3150±70 BP,Le-6936,Wang Nature 2021,https://doi.org/10.1038/s41586-021-03336-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB42781,none,none,none,none,0.944102,v1.010
I12958,none,Mongolia,Asia,"Khovd, Munkhkhairkhan sum, Ulaan goviin uzuur kurgan 1",Mongolia_MBA_Munkhkhairkhan_3,Bronze Age,none,none,47.069,91.83,F,Mongolia_MBA_Munkhkhairkhan_3,none,G2a1,n/a (female),none,1615 calBCE,1452 calBCE,"1615-1452 calBCE (3265±30 BP, UCIAMS-226527, PSUG-5430)",none,none,Wang Nature 2021,https://doi.org/10.1038/s41586-021-03336-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB42781,none,none,none,none,5.028318,v1.010
I11696,none,Mongolia,Asia,"Bulgan, Khutag-Undur sum, Marzyn khutul, Tomb 1-055-1, skeleton 1",Mongolia_North_N,Neolithic,none,none,49.3925,102.7025,M,Mongolia_North_N,none,D4j,C2a1a1-Z18161,none,5632 calBCE,5484 calBCE,"5632-5484 calBCE (6655±30 BP, UCIAMS-226523, PSUG-5426)",none,none,Wang Nature 2021,https://doi.org/10.1038/s41586-021-03336-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB42781,none,none,none,none,4.89677,v1.010
I11697,none,Mongolia,Asia,"Bulgan, Khutag-Undur sum, Marzyn khutul, Tomb 1-055-1, skeleton 4",Mongolia_North_N,Neolithic,none,none,49.3925,102.7025,M,Mongolia_North_N,none,D4j8,C2a1a1-Z18161,none,5620 calBCE,5481 calBCE,"5620-5481 calBCE (6610±30 BP, UCIAMS-226524, PSUG-5427)",none,none,Wang Nature 2021,https://doi.org/10.1038/s41586-021-03336-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB42781,none,none,none,none,10.66975,v1.010
I11698,none,Mongolia,Asia,"Bulgan, Khutag-Undur sum, Marzyn khutul, Tomb 1-055-1, skeleton 2",Mongolia_North_N,Neolithic,none,none,49.3925,102.7025,M,Mongolia_North_N,none,D4b1c,C2a1a1-Z18161,none,5630 calBCE,5483 calBCE,"5630-5483 calBCE (6645±35 BP, UCIAMS-226525, PSUG-5428)",none,none,Wang Nature 2021,https://doi.org/10.1038/s41586-021-03336-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB42781,none,none,none,none,2.909522,v1.010
I13179,none,Mongolia,Asia,"Bulgan, Khutag-Undur sum, Egiin-gol river valley, Kharuulyn gozgor, tomb 1-116",Mongolia_North_N,Neolithic,none,none,49.53469,103.2825,F,Mongolia_North_N,none,C4a1a3,n/a (female),none,5623 calBCE,5483 calBCE,"5623-5483 calBCE (6629±25 BP) [R_combine: (6565±30 BP, UCIAMS-226532, PSUG-5435); (6739±40 BP, AA-107617)]",6739±40 BP,AA-107617,Wang Nature 2021,https://doi.org/10.1038/s41586-021-03336-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB42781,none,none,none,none,8.598225,v1.010
I13698,none,Mongolia,Asia,"Bulgan, Khutag-Undur sum, Egiin-gol river valley, Marzyn Khutul, tomb 1-055-1, skeleton 2",Mongolia_North_N,Neolithic,none,none,49.53469,103.2825,M,Mongolia_North_N,none,F1b1+@152,C2a1a1-Z18161,none,5621 calBCE,5482 calBCE,"5621-5482 calBCE (6615±25 BP, PSUAMS-8435)",6615±25 BP,PSUAMS-8435,Wang Nature 2021,https://doi.org/10.1038/s41586-021-03336-2,https://www.ebi.ac.uk/ena/browser/view/PRJEB42781,none,none,none,none,3.878048,v1.010
I14000,none,Mongolia,Asia,"Bulgan, Khutag-Undur sum, Egiin-gol river valley, Kharuulyn gozgor, tomb 1-117-1, skeleton 3",Mongolia_North_N_mother.I23394,Neolithic,none,none,49.53469,103.2825,F,Mongolia_North_N_mother.I23394,none,D4j,n/a (female),none,5622 calBCE,5418 calBCE,"5622-5418 calBCE (6571±47 BP, COL3897.1.1)",6571±47 BP,COL3897.1.1,Wang Nature 2021,https://doi.org/10.1126/science.abm4247,https://www.ebi.ac.uk/ena/browser/view/PRJEB54831,none,none,none,none,5.396969,v1.010
I13170,none,Montenegro,Europe,Velika Gruda,Montenegro_IA,Iron Age,none,none,42.382,18.74,F,Montenegro_IA,none,X1'2'3,n/a (female),none,800 BCE,400 BCE,800-400 BCE,none,none,Lazaridis Alpaslan Roodenberg Science 2022,https://doi.org/10.1126/science.aat3188,https://www.ebi.ac.uk/ena/browser/view/PRJEB24939,none,none,none,none,0.011315,v1.010
I7238,none,Myanmar,Asia,Oakaie,Myanmar_LN_BA_lc,Neolithic,none,none,21.5,95.61666667,F,Myanmar_LN_BA_lc,none,n/a (<2x),n/a (female),none,1250 BCE,750 BCE,1250-750 BCE,none,none,Lipson Science 2018,https://doi.org/10.1038/s41586-021-04287-4 (higher coverage of previously published individual in  Olalde Nature2018),https://www.ebi.ac.uk/ena/browser/view/PRJEB47891 (higher coverage of previously published individual in  Olalde Nature2018),none,none,none,none,0.12628,v1.010
I4067,none,Netherlands,Europe,"Noord-Holland, Oostwoud, De Tuithoorn",Netherlands_BellBeaker,Bronze Age,none,none,52.733563,5.096183,F,Netherlands_BellBeaker,none,R1b1,n/a (female),none,1958 calBCE,1646 calBCE,"1958-1646 calBCE (3500±50 BP, GrA-15602)",3500±50 BP,GrA-15602,Patterson Nature 2021 (higher coverage of previously published individual in  Olalde Nature2018),https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.264,v1.010
I20063,none,Netherlands,Europe,"Noord-Holland, Oostwoud, De Tuithoorn",Netherlands_EBA,Bronze Age,none,none,52.73,5.1,F,Netherlands_EBA,none,K1b1a,n/a (female),none,1944 calBCE,1766 calBCE,"1944-1766 calBCE (3530±25 BP, GrN-8801)",3530±25 BP,GrN-8801,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.068706,v1.010
I12903,none,Netherlands,Europe,"Gelderland, Nijmegen-Lent",Netherlands_EIA,Iron Age,none,none,51.842,5.852,F,Netherlands_EIA,none,U5b1c2b,n/a (female),none,800 BCE,500 BCE,800-500 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.176106,v1.010
I12905,none,Netherlands,Europe,"Gelderland, Nijmegen-Lent",Netherlands_EIA,Iron Age,none,none,51.842,5.852,F,Netherlands_EIA,none,H27,n/a (female),none,752 calBCE,401 calBCE,"752-401 calBCE (2425±40 BP, GrA-47271)",2425±40 BP,GrA-47271,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.040375,v1.010
I11631,none,Netherlands,Europe,"Gelderland, Tiel-Medel-De Reth",Netherlands_ERoman,none,none,none,51.918,5.451,M,Netherlands_ERoman,none,T2b,..,none,95 calBCE,109 calCE,"95 calBCE - 109 calCE (2015±30 BP, Poz-101607)",2015±30 BP,Poz-101607,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,3.015816,v1.010
I11971,none,Netherlands,Europe,"Noord-Holland, Westwoud-Binnenwijzend",Netherlands_LBA,Bronze Age,none,none,52.696,5.152,F,Netherlands_LBA,none,H3,n/a (female),none,1210 calBCE,1015 calBCE,"1210-1015 calBCE (2915±30 BP, Poz-82551)",2915±30 BP,Poz-82551,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,4.648,v1.010
I20062,none,Netherlands,Europe,"Noord-Holland, Bovenkarspel-Het Valkje",Netherlands_LBA,Bronze Age,none,none,52.431,5.133,F,Netherlands_LBA,none,H1+16189,n/a (female),none,920 calBCE,806 calBCE,"920-806 calBCE (2710±35 BP, GrN-7509)",2710±35 BP,GrN-7509,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,1.357618,v1.010
I17750,none,Netherlands,Europe,"Noord-Holland, Velsen-Hoogoventerrein",Netherlands_LIA,Iron Age,none,none,52.47,4.64,F,Netherlands_LIA,none,H86,n/a (female),none,169 calBCE,9 calBCE,"169-9 calBCE (2070±30 BP, Poz-101600)",2070±30 BP,Poz-101600,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,3.48595,v1.010
I13028,none,Netherlands,Europe,"Zuid-Holland, Ottoland-Kromme Elleboog",Netherlands_LNB_BellBeaker,Neolithic,none,none,51.874,4.868,M,Netherlands_LNB_BellBeaker,none,H1a,..,none,2500 BCE,2100 BCE,2500-2100 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,2.917777,v1.010
I13025,none,Netherlands,Europe,"Zuid-Holland, Molenaarsgraaf",Netherlands_LNB_EBA_BellBeaker,Neolithic,none,none,51.886,4.855,M,Netherlands_LNB_EBA_BellBeaker,none,K2b1a,..,none,2136 calBCE,1892 calBCE,"2136-1892 calBCE (3635±40 BP, GrN-5131)",3635±40 BP,GrN-5131,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.080654,v1.010
I13026,none,Netherlands,Europe,"Zuid-Holland, Molenaarsgraaf",Netherlands_LNB_EBA_BellBeaker,Neolithic,none,none,51.886,4.855,M,Netherlands_LNB_EBA_BellBeaker,none,J1b1a1,..,none,2135 calBCE,1890 calBCE,"2135-1890 calBCE (3630±40 BP, GrN-5566)",3630±40 BP,GrN-5566,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,1.040677,v1.010
I13027,none,Netherlands,Europe,"Zuid-Holland, Molenaarsgraaf",Netherlands_LNB_EBA_BellBeaker,Neolithic,none,none,51.886,4.855,F,Netherlands_LNB_EBA_BellBeaker,none,T2b21,n/a (female),none,2197 calBCE,1983 calBCE,"2197-1983 calBCE (3700±25 BP, PSUAMS-7847)",3700±25 BP,PSUAMS-7847,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.075545,v1.010
I12900,none,Netherlands,Europe,"Zuid-Holland, Ottoland-Kromme Elleboog",Netherlands_LN2_BellBeaker,Neolithic,none,none,51.874,4.868,M,Netherlands_LN2_BellBeaker,none,U5b2b1a1,..,none,2457 calBCE,2145 calBCE,"2457-2145 calBCE (3820±45 BP, GrN-6384)",3820±45 BP,GrN-6384,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,3.894596,v1.010
I11972,none,Netherlands,Europe,"Noord-Holland, Westwoud-Binnenwijzend",Netherlands_MBA,Bronze Age,none,none,52.696,5.152,M,Netherlands_MBA,none,U5b2b1,..,none,1501 calBCE,1319 calBCE,"1501-1319 calBCE (3155±30 BP, PSUAMS-7788)",3155±30 BP,PSUAMS-7788,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,3.870343,v1.010
I11973,none,Netherlands,Europe,"Noord-Holland, Westwoud-Binnenwijzend",Netherlands_MBA,Bronze Age,none,none,52.696,5.152,F,Netherlands_MBA,none,H5a1,n/a (female),none,1415 calBCE,1230 calBCE,"1415-1230 calBCE (3065±30 BP, Poz-86327)",3065±30 BP,Poz-86327,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,4.068769,v1.010
I12081,none,Netherlands,Europe,"Noord-Holland, Hoogkarspel-Houterpolder-West",Netherlands_MBA,Bronze Age,none,none,52.696,5.152,F,Netherlands_MBA,none,U5a1c,n/a (female),none,1391 calBCE,1221 calBCE,"1391-1221 calBCE (3040±20 BP, PSUAMS-9525)",3040±20 BP,PSUAMS-9525,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,3.647021,v1.010
I12082,none,Netherlands,Europe,"Noord-Holland, Hoogkarspel-Houterpolder-West",Netherlands_MBA,Bronze Age,none,none,52.696,5.152,F,Netherlands_MBA,none,K1d,n/a (female),none,1450 BCE,1250 BCE,1450-1250 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.563836,v1.010
I17019,none,Netherlands,Europe,"Zuid-Holland, Vlaardingen-Krabbeplas",Netherlands_MBA,Bronze Age,none,none,51.91,4.3,M,Netherlands_MBA,none,T2b,..,none,1421 calBCE,1216 calBCE,"1421-1216 calBCE (3060±40 BP, GrN-18960)",3060±40 BP,GrN-18960,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.034,v1.010
I20058,none,Netherlands,Europe,"Noord-Holland, Velsen-Hofgeesterweg",Netherlands_MBA,Bronze Age,none,none,52.428,4.656,M,Netherlands_MBA,none,T1a1,..,none,1300 BCE,1200 BCE,1300-1200 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,5.44,v1.010
I26828,none,Netherlands,Europe,"Noord-Holland, Wervershoof-Zwaagdijk",Netherlands_MBA,Bronze Age,none,none,52.712,5.145,F,Netherlands_MBA,none,H2a2,n/a (female),none,1600 BCE,1300 BCE,1600-1300 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,3.569,v1.010
I26829,none,Netherlands,Europe,"Noord-Holland, Wervershoof-Zwaagdijk",Netherlands_MBA,Bronze Age,none,none,52.712,5.145,M,Netherlands_MBA,none,H5b,..,none,1600 BCE,1300 BCE,1600-1300 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,4.232,v1.010
I26830,none,Netherlands,Europe,"Noord-Holland, Wervershoof-Zwaagdijk",Netherlands_MBA,Bronze Age,none,none,52.712,5.145,M,Netherlands_MBA,none,H3v+16093,..,none,1620 calBCE,1311 calBCE,"1620-1311 calBCE (3210±60 BP, GrA-18886)",3210±60 BP,GrA-18886,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.194,v1.010
I26831,none,Netherlands,Europe,"Noord-Holland, Wervershoof-Zwaagdijk",Netherlands_MBA,Bronze Age,none,none,52.712,5.145,F,Netherlands_MBA,none,U5a1a1,n/a (female),none,1600 BCE,1300 BCE,1600-1300 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,5.837,v1.010
I26832,none,Netherlands,Europe,"Noord-Holland, Wervershoof-Zwaagdijk",Netherlands_MBA,Bronze Age,none,none,52.712,5.145,F,Netherlands_MBA,none,U4a3,n/a (female),none,1600 BCE,1300 BCE,1600-1300 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.278624,v1.010
I11629,none,Netherlands,Europe,"Noord-Holland, Hoogkarspel-Houterpolder-West",Netherlands_MBA_LBA,Bronze Age,none,none,52.696,5.152,F,Netherlands_MBA_LBA,none,T2e1,n/a (female),none,1500 BCE,1000 BCE,1500-1000 BCE,none,none,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,3.710066,v1.010
I12083,none,Netherlands,Europe,"Noord-Holland, Westwoud-Markerwaardweg",Netherlands_MBA_LBA,Bronze Age,none,none,52.696,5.152,F,Netherlands_MBA_LBA,none,J2b1a1,n/a (female),none,1260 calBCE,1048 calBCE,"1260-1048 calBCE (2945±30 BP, Poz-92466)",2945±30 BP,Poz-92466,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.006,v1.010
I20057,none,Netherlands,Europe,"Noord-Holland, Velsen-Hofgeesterweg",Netherlands_MBA_lc,Bronze Age,none,none,52.428,4.656,F,Netherlands_MBA_lc,none,n/a (<2x),n/a (female),none,1396 calBCE,932 calBCE,"1396-932 calBCE (2950±80 BP, GrN-9867)",2950±80 BP,GrN-9867,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.337317,v1.010
I12906,none,Netherlands,Europe,"Zeeland, Veere-N57",Netherlands_MIA_LIA,Iron Age,none,none,51.557,3.598,F,Netherlands_MIA_LIA,none,W1c,n/a (female),none,375 calBCE,121 calBCE,"375-121 calBCE (2186±34 BP, UA-38019)",2186±34 BP,UA-38019,Patterson Nature 2021,https://doi.org/10.1038/s41586-021-04287-4,https://www.ebi.ac.uk/ena/browser/view/PRJEB47891,none,none,none,none,0.353103,v1.010
I12907,none,Netherlands,Europe,"Noord-Holland, Uitgeest-Dorregeest",Netherlands_MIA_LIA,Iron Age,none,none,52.529,4.709,M,Netherlands_MIA_LIA,none,N1a1a1a3,..,none,356 calBCE,57 calBCE,"356-57 calBCE (2160±30 BP, GrN 25639)",2160±30 BP,GrN 25639,Patterson Nature 2021,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,1.288297,v1.010
I6888,none,Pakistan,Asia,"Swat Valley, Aligrama",Pakistan_Aligrama_IA,Iron Age,none,none,34.80489444,72.31816944,F,Pakistan_Aligrama_IA,none,H,n/a (female),none,811 calBCE,780 calBCE,"811-780 calBCE (2620±20 BP, PSUAMS-4423)",2620±20 BP,PSUAMS-4423,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,1.65374,v1.010
I8219,none,Pakistan,Asia,"Swat Valley, Aligrama",Pakistan_Aligrama_IA,Iron Age,none,none,34.80489444,72.31816944,F,Pakistan_Aligrama_IA,none,M65a+@16311,n/a (female),none,978 calBCE,831 calBCE,"978-831 calBCE (2760±20 BP, PSUAMS-4853)",2760±20 BP,PSUAMS-4853,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,0.605312,v1.010
I8246,none,Pakistan,Asia,"Swat Valley, Aligrama",Pakistan_Aligrama_IA,Iron Age,none,none,34.80489444,72.31816944,M,Pakistan_Aligrama_IA,none,U2c1a,..,none,970 BCE,550 BCE,970-550 BCE,none,none,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,0.256993,v1.010
I6557,none,Pakistan,Asia,"Swat Valley, Arkotkila",Pakistan_Arkotkila_IA,Iron Age,none,none,34.86255833,72.24094444,F,Pakistan_Arkotkila_IA,none,U2e1h,n/a (female),none,1000 BCE,800 BCE,1000-800 BCE,none,none,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,0.744737,v1.010
I6545,none,Pakistan,Asia,"Swat Valley, Barikot",Pakistan_Barikot_IA,Iron Age,none,none,34.75700556,72.36238056,F,Pakistan_Barikot_IA,none,J1b1b3,n/a (female),none,925 calBCE,826 calBCE,"925-826 calBCE (2740±20 BP, PSUAMS-2786)",2740±20 BP,PSUAMS-2786,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,1.037839,v1.010
I6546,none,Pakistan,Asia,"Swat Valley, Barikot",Pakistan_Barikot_IA,Iron Age,none,none,34.75700556,72.36238056,F,Pakistan_Barikot_IA,none,M65a+@16311,n/a (female),none,978 calBCE,831 calBCE,"978-831 calBCE (2760±20 BP, PSUAMS-2787)",2760±20 BP,PSUAMS-2787,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,0.179339,v1.010
I6548,none,Pakistan,Asia,"Swat Valley, Barikot",Pakistan_Barikot_IA,Iron Age,none,none,34.75700556,72.36238056,M,Pakistan_Barikot_IA,none,H,..,none,1000 BCE,800 BCE,1000-800 BCE,none,none,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,0.376289,v1.010
I6547,none,Pakistan,Asia,"Swat Valley, Barikot",Pakistan_Barikot_H,Bronze Age,none,none,34.75700556,72.36238056,F,Pakistan_Barikot_H,none,U8b1a1,n/a (female),none,200 BCE,100 CE,200 BCE - 100 CE,none,none,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,4.449081,v1.010
I7715,none,Pakistan,Asia,"Swat Valley, Barikot",Pakistan_Barikot_Medieval_2,Middle Age,none,none,34.75700556,72.36238056,M,Pakistan_Barikot_Medieval_2,none,M49,..,none,1279 calCE,1389 calCE,"1279-1389 calCE (670±25 BP, PSUAMS-4427)",670±25 BP,PSUAMS-4427,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,0.600363,v1.010
I12449,none,Pakistan,Asia,"Swat Valley, Butkara II",Pakistan_Butkara_IA_father.or.son.I12968,Iron Age,none,none,34.76584167,72.34913333,M,Pakistan_Butkara_IA_father.or.son.I12968,none,U1a1c1d,..,none,1000 BCE,800 BCE,1000-800 BCE,none,none,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,1.094883,v1.010
I12450,none,Pakistan,Asia,"Swat Valley, Butkara II",Pakistan_Butkara_IA,Iron Age,none,none,34.76584167,72.34913333,M,Pakistan_Butkara_IA,none,M3a2,..,none,819 calBCE,785 calBCE,"819-785 calBCE (2630±20 BP, PSUAMS-5279)",2630±20 BP,PSUAMS-5279,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,0.742267,v1.010
I12451,none,Pakistan,Asia,"Swat Valley, Butkara II",Pakistan_Butkara_IA,Iron Age,none,none,34.76584167,72.34913333,M,Pakistan_Butkara_IA,none,HV13b,..,none,1000 BCE,800 BCE,1000-800 BCE,none,none,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,1.619783,v1.010
I12968,none,Pakistan,Asia,"Swat Valley, Butkara II",Pakistan_Butkara_IA,Iron Age,none,none,34.76584167,72.34913333,M,Pakistan_Butkara_IA,none,U1a1,..,none,1000 BCE,800 BCE,1000-800 BCE,none,none,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,1.316398,v1.010
I13219,none,Pakistan,Asia,"Swat Valley, Butkara II",Pakistan_Butkara_IA,Iron Age,none,none,34.76584167,72.34913333,F,Pakistan_Butkara_IA,none,W3a1,n/a (female),none,1000 BCE,800 BCE,1000-800 BCE,none,none,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,0.846299,v1.010
I8193,none,Pakistan,Asia,"Swat Valley, Gogdara",Pakistan_Gogdara_IA,Iron Age,none,none,34.74876389,72.30835833,F,Pakistan_Gogdara_IA,none,M30+16234,n/a (female),none,1376 calBCE,1018 calBCE,"1376-1018 calBCE (2964±45 BP, CEDAD-LTL12131A)",2964±45 BP,CEDAD-LTL12131A,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,3.867075,v1.010
I8194,none,Pakistan,Asia,"Swat Valley, Gogdara",Pakistan_Gogdara_IA,Iron Age,none,none,34.74876389,72.30835833,M,Pakistan_Gogdara_IA,none,R30a1b,..,none,1100 BCE,900 BCE,1100-900 BCE,none,none,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,5.212769,v1.010
I8218,none,Pakistan,Asia,"Swat Valley, Aligrama",Pakistan_Aligrama_H,Bronze Age,none,none,34.80489444,72.31816944,F,Pakistan_Aligrama_H,none,W6,n/a (female),none,47 calBCE,62 calCE,"47 calBCE - 62 calCE (2010±20 BP, PSUAMS-6195)",2010±20 BP,PSUAMS-6195,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,2.869509,v1.010
I8220,none,Pakistan,Asia,"Swat Valley, Aligrama",Pakistan_Aligrama_H,Bronze Age,none,none,34.80489444,72.31816944,M,Pakistan_Aligrama_H,none,M3a1b..,..,none,755 calBCE,420 calBCE,"755-420 calBCE (2460±20 BP, PSUAMS-6196)",2460±20 BP,PSUAMS-6196,Narasimhan Patterson Science 2019,https://doi.org/10.1126/science.aat7487,https://www.ebi.ac.uk/ena/browser/view/PRJEB32466,none,none,none,none,2.702195,v1.010
